"signature","CFU-E_Cord_Blood_1","CFU-E_Cord_Blood_2","CFU-E_Cord_Blood_3","CFU-E_Cord_Blood_4","CFU-E_Cord_Blood_5","CFU-E_Cord_Blood_6","Pro Eb_Cord_Blood_1","Pro Eb_Cord_Blood_2","Pro Eb_Cord_Blood_3","Pro Eb_Cord_Blood_4","Pro Eb_Cord_Blood_5","Pro Eb_Cord_Blood_6","Baso Eb_Cord_Blood_1","Baso Eb_Cord_Blood_2","Baso Eb_Cord_Blood_3","Baso Eb_Cord_Blood_4","Baso Eb_Cord_Blood_5","Baso Eb_Cord_Blood_6","Poly Eb_Cord_Blood_1","Poly Eb_Cord_Blood_2","Poly Eb_Cord_Blood_3","Poly Eb_Cord_Blood_4","Poly Eb_Cord_Blood_5","Poly Eb_Cord_Blood_6","Ortho Eb_Cord_Blood_3","Ortho Eb_Cord_Blood_4","Ortho Eb_Cord_Blood_6","ARG1+ Ortho Eb_Cord_Blood_1","ARG1+ Ortho Eb_Cord_Blood_2","ARG1+ Ortho Eb_Cord_Blood_3","ARG1+ Ortho Eb_Cord_Blood_4","ARG1+ Ortho Eb_Cord_Blood_5","ARG1+ Ortho Eb_Cord_Blood_6","CD4 T cells_Cord_Blood_1","CD4 T cells_Cord_Blood_2","CD4 T cells_Cord_Blood_3","CD4 T cells_Cord_Blood_4","CD4 T cells_Cord_Blood_5","CD4 T cells_Cord_Blood_6","CD8 T cells_Cord_Blood_1","CD8 T cells_Cord_Blood_2","CD8 T cells_Cord_Blood_3","CD8 T cells_Cord_Blood_4","CD8 T cells_Cord_Blood_5","CD8 T cells_Cord_Blood_6","Regulatory T cells_Cord_Blood_1","Regulatory T cells_Cord_Blood_2","Regulatory T cells_Cord_Blood_3","Regulatory T cells_Cord_Blood_4","Regulatory T cells_Cord_Blood_5","Regulatory T cells_Cord_Blood_6","B cells_Cord_Blood_1","B cells_Cord_Blood_2","B cells_Cord_Blood_3","B cells_Cord_Blood_4","B cells_Cord_Blood_5","B cells_Cord_Blood_6","NK cells_Cord_Blood_1","NK cells_Cord_Blood_2","NK cells_Cord_Blood_3","NK cells_Cord_Blood_4","NK cells_Cord_Blood_5","NK cells_Cord_Blood_6","Monocytes_Cord_Blood_1","Monocytes_Cord_Blood_2","Monocytes_Cord_Blood_3","Monocytes_Cord_Blood_4","Monocytes_Cord_Blood_5","Monocytes_Cord_Blood_6","Dendritic cells_Cord_Blood_1","Dendritic cells_Cord_Blood_2","Dendritic cells_Cord_Blood_3","Dendritic cells_Cord_Blood_4","Dendritic cells_Cord_Blood_5","Dendritic cells_Cord_Blood_6","HSPC_Cord_Blood_1","HSPC_Cord_Blood_2","HSPC_Cord_Blood_3","HSPC_Cord_Blood_4","HSPC_Cord_Blood_5","HSPC_Cord_Blood_6","padj"
"GOBP_RESPONSE_TO_AXON_INJURY",0.507871768584966,0.544510239328892,0.520336787564767,0.500166796791823,0.524726540011514,0.483322538860104,0.496264337105544,0.486386601595253,0.500557991231566,0.502857408264794,0.484398030444437,0.492683051540769,0.491624807182692,0.486499169029231,0.523735342241614,0.496518418978461,0.504336979466513,0.483571556190816,0.502726375524303,0.383160621761658,0.501424870466321,0.4961850037413,0.523212435233161,0.493924526571599,0.530569948186528,0.509172474300187,0.520584079133302,0.474487753179463,0.510945595854922,0.501175767237943,0.494759194767689,0.468624064478987,0.523113313809417,0.518184655721331,0.494956822107081,0.538665510046187,0.540815486858346,0.524611398963731,0.564440203994323,0.526233871787057,0.500158612667865,0.549957368662688,0.552203335050349,0.53360473723168,0.53515529066459,0.538326729655593,0.481692573402418,0.526133419689119,0.5375,0.453195164075993,0.550011956954962,0.576844312854676,0.531109671848014,0.585457100201985,0.592151986183074,0.520854922279793,0.601966196800688,0.557685664939551,0.540848049064185,0.571768054755965,0.583836001340448,0.561283822682786,0.566455255319008,0.541066135710569,0.571908087407074,0.586689362338901,0.55813515787609,0.588675055514434,0.580702594504516,0.542251530852567,0.600777202072539,0.607342348034879,0.654093264248705,0.624093264248705,0.607785655849468,0.623373632700058,0.653273669335846,0.652243621077329,0.664378238341969,0.619516407599309,0.684294041450777,3.65787136161374e-267
"GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_MIGRATION",0.525632429137458,0.515692079940785,0.511369071343165,0.517573993895947,0.505757052389177,0.590673575129534,0.516328170458009,0.531133231569669,0.521500957209783,0.510960008964881,0.508023042512793,0.511100695391328,0.514879563342958,0.545840258089745,0.526332833378784,0.515968498443012,0.506601420072923,0.541423977130606,0.504848260547742,0.488730569948187,0.524827288428325,0.537107763549858,0.527668393782383,0.537094777385483,0.417616580310881,0.569732986806602,0.580310880829015,0.525047103155911,0.507836787564767,0.554982064567557,0.544627537586002,0.49251583189407,0.539040324397387,0.478019851426431,0.493031088082902,0.474107331254542,0.48031332157128,0.491806994818653,0.47192022219355,0.494682515493244,0.485798879137147,0.471541942677248,0.475889060590451,0.492450037009623,0.494510168019408,0.499375190490704,0.486931491076569,0.465349740932642,0.452299222797927,0.517098445595855,0.471638102829813,0.491518628176659,0.470466321243523,0.468894353209801,0.463868739205527,0.465414507772021,0.46564698961468,0.582796425621386,0.524669556941948,0.594706710164396,0.576065269507385,0.509470351180196,0.57791326385065,0.641500554336267,0.596395584591124,0.616636426553936,0.648084672955139,0.592227979274611,0.636161205980098,0.502779086198775,0.512262521588946,0.495008214330848,0.524248704663212,0.410103626943005,0.533024270520862,0.506793321819229,0.531653320772492,0.488483722749047,0.54449481865285,0.490673575129534,0.427639248704663,0
"GOBP_MALE_SEX_DIFFERENTIATION",0.566918902922565,0.541803059312787,0.573522564767701,0.578268156755444,0.572777057212855,0.542315175097276,0.574665884118848,0.578521544293215,0.570409915118724,0.573577593769201,0.580821873665724,0.569499908981273,0.58210204739447,0.582654234882412,0.586035451794207,0.576095429390208,0.586427759363341,0.575554959225964,0.575355650258374,0.610570687418936,0.590602031993083,0.575795144374116,0.550713359273671,0.57799126904874,0.613921314310419,0.560745004275045,0.551664504971898,0.559697166214676,0.582684824902724,0.546260268050151,0.573437378183184,0.601047221021281,0.60115791650219,0.54785549461139,0.532720853148869,0.52041089807169,0.546122652757339,0.555825767401643,0.557842475630645,0.571875927197511,0.53444153277394,0.562265018305998,0.56574796745912,0.576987215119511,0.563567571079773,0.52452887769894,0.539030599990392,0.548070687418936,0.538755134025076,0.450569246289091,0.540889287971,0.569879356844337,0.510844502089638,0.543684553774905,0.560997261853293,0.45903588413316,0.564559155862913,0.504822772357876,0.472475890485896,0.513786808858145,0.500957168330419,0.509151174520824,0.51012619758167,0.519554369927333,0.524226645864271,0.535257475796042,0.530171346643461,0.483293187573343,0.531206321578669,0.519710725936407,0.526696930393428,0.558571383379203,0.583484651967142,0.624945957630783,0.527749334425558,0.662847672575299,0.658295012380615,0.676912284136423,0.666234327712927,0.69332756881395,0.679163964548206,1.9819625729925e-179
"GOBP_DEVELOPMENTAL_PIGMENTATION",0.486157213709789,0.494547248951394,0.48330011956955,0.514788132585705,0.501093839953944,0.49889896373057,0.492118731618884,0.490785371831531,0.493199563538475,0.495167958808732,0.491491005052618,0.494360171802563,0.501322364170919,0.490634470622739,0.513076083992364,0.487384517979662,0.500383803492612,0.500768268715383,0.48254379471996,0.53380829015544,0.48418609671848,0.49127020654798,0.543626943005181,0.521188500160484,0.594300518134715,0.485015477826152,0.494112105511069,0.471249411210551,0.5360103626943,0.493343961737744,0.505130383079929,0.533045480713874,0.491011489074116,0.490583057619077,0.483367875647668,0.501570815651889,0.492734956310713,0.495660621761658,0.508878914022233,0.516816011378645,0.491117690599556,0.513294418574146,0.506109545596865,0.54541080680977,0.5067507262871,0.48064614446815,0.476914219919401,0.499060880829016,0.489604922279793,0.412089810017271,0.514188919888402,0.498297557364915,0.459499136442142,0.500017563888645,0.480483592400691,0.368264248704663,0.507459782338168,0.52681835248179,0.49704980437771,0.537484807778417,0.497302348361818,0.490500863557858,0.529565523143572,0.510717922030907,0.54245700983705,0.542603019023213,0.531936141003499,0.438415988156921,0.53646001934625,0.458455016486105,0.537305699481865,0.541791987868065,0.577823834196891,0.683678756476684,0.51508044723207,0.644415659182499,0.658525671219972,0.660357806237169,0.676165803108808,0.561830742659758,0.638584844559586,6.18186434062595e-68
"GOBP_MEMBRANE_INVAGINATION",0.522299604319799,0.511362932689331,0.534960488146444,0.500806063736929,0.509048547897703,0.533098992197659,0.509862781854673,0.510867160563107,0.519928929498522,0.507147057321522,0.508111284316972,0.51599715111902,0.508549320521347,0.522646416566479,0.517110396276778,0.51175904516991,0.516977315416847,0.519774897986637,0.508820205585485,0.514466840052016,0.538510511486779,0.517995344107319,0.458647594278283,0.529152329769727,0.35890767230169,0.520683681142681,0.463884619931434,0.530596110651377,0.526820546163849,0.531134340302091,0.511042657059413,0.578456870394452,0.525569627409962,0.516457572814013,0.511876896402254,0.521337283538003,0.505716553458635,0.546834362808843,0.518087864104972,0.522885591167546,0.526266553435418,0.50336002699544,0.503541218310912,0.556683076351477,0.517718754932838,0.508165684999618,0.549703800028898,0.541775032509753,0.498605636378414,0.556458604247941,0.531949584875463,0.477730819245774,0.468194625054183,0.512502479557427,0.487100130039012,0.487646293888166,0.472366710013004,0.617058668325135,0.607461320028662,0.603834545425356,0.595899727629732,0.541052593555845,0.615442091013988,0.633485897297574,0.661997512297167,0.635686554341754,0.619262167539151,0.52665799739922,0.662675558674996,0.608316585884856,0.58016363242306,0.585445145738844,0.532444733420026,0.447496749024707,0.583627061802751,0.506682560323653,0.520185601134886,0.544225531810486,0.540921651495449,0.578023407022107,0.527999024707412,0
"GOBP_POSITIVE_THYMIC_T_CELL_SELECTION",0.509942639949507,0.49346344677084,0.496624430476571,0.520145218508845,0.553105634817697,0.555177258971033,0.507894892422244,0.507316574368579,0.50564630312031,0.507930971438808,0.502579264379298,0.497910835779462,0.502544529262086,0.515013581969018,0.492988713677839,0.510500661446255,0.514323229411859,0.51903036808444,0.525574907870628,0.514699524427151,0.504809770860355,0.518145395472339,0.524686554258539,0.530277117791322,0.67704280155642,0.541331189595135,0.537711747828479,0.487815902212789,0.505404236921747,0.496690944161761,0.511145131225504,0.454003939088245,0.56049925750484,0.641443855838399,0.638341259547485,0.657491690680063,0.647414199919817,0.680420449632512,0.659358268468324,0.659835711197579,0.685601348191676,0.664797758404615,0.659720589363113,0.710178494225187,0.67833981841764,0.577821011673152,0.671038093865591,0.640537181150022,0.64763361975789,0.668323965989336,0.643752702118461,0.590806620962263,0.591151462746794,0.604534429569053,0.579628188499784,0.682771292693472,0.59878378710044,0.559177177515868,0.574543176544288,0.579771874482928,0.563879693620097,0.609718018926839,0.563142799729636,0.539693058222275,0.568394142747044,0.563524951576476,0.553388317979758,0.529800506454203,0.559598444219085,0.569606571552097,0.563950136907335,0.532367424841564,0.576134889753567,0.523130134025076,0.556306460054156,0.537301244175434,0.545768973784538,0.568672556265244,0.58554907047125,0.526156506701254,0.586089494163424,0
"GOBP_B_CELL_HOMEOSTASIS",0.501326481005625,0.490644049827723,0.513893249607535,0.501235164053168,0.475365903937333,0.523840445269017,0.501298606809902,0.490116167176037,0.499413935011125,0.504622063033316,0.49046658753846,0.499422663802363,0.49936221539275,0.503336017082648,0.519854018162289,0.499768204720111,0.548354291211434,0.490928283539121,0.523195511971022,0.452226345083488,0.493931663574521,0.507086591882232,0.534248608534323,0.510417521795524,0.524675324675325,0.520177585992282,0.535941980097824,0.497807387417777,0.513358070500928,0.503239617525332,0.513738252379939,0.510327767470625,0.506638702911995,0.513302188345218,0.517482993197279,0.535926258615334,0.524610651797731,0.527319109461967,0.532810870088533,0.525520753756048,0.54044905531786,0.538101500669313,0.531569182697002,0.518923933209647,0.530058875888769,0.537433155080214,0.522902494331066,0.54371521335807,0.538627666975881,0.533642547928262,0.528077636649065,0.609267603145154,0.547402597402597,0.621433288261375,0.608465058750773,0.568367346938776,0.626740446079186,0.530261622435536,0.504123281965848,0.552788657550562,0.535928889873453,0.546629560915275,0.542576830522687,0.566598342393726,0.582549541555753,0.58989705498215,0.596904682618968,0.513331566392791,0.608192071989273,0.626918536009445,0.670098948670377,0.686908909905426,0.64378478664193,0.803339517625232,0.652983107118445,0.640362811791383,0.630983302411874,0.681478629187524,0.664100185528757,0.57687074829932,0.657026901669759,0
"GOBP_ORGANIC_ANION_TRANSPORT",0.565133968723201,0.545986217172658,0.575980342994685,0.547073636834491,0.550919889902941,0.547767275097784,0.558466989972474,0.559930104356576,0.56514317750986,0.558576274154639,0.547476252560998,0.558321896658204,0.56242058713271,0.565014390789894,0.569222191724422,0.562944334080054,0.564604761214931,0.56471249381828,0.567653815111442,0.564602346805737,0.583317036071273,0.562917627331796,0.531734028683181,0.563588743639741,0.346805736636245,0.578422216760875,0.57821500533365,0.571204219509304,0.592666232073012,0.532785076722495,0.563498407677346,0.496856439229321,0.583799104359163,0.496800238764707,0.507340286831812,0.495983056746919,0.499808731998435,0.494344850065189,0.49880780081371,0.505873149781425,0.499390681957268,0.487668542570924,0.506847010326047,0.515533618923449,0.496124077744534,0.515346268885651,0.525133999710271,0.519972294654498,0.506573908083442,0.583789656671013,0.509629926787684,0.551666977090706,0.514971751412429,0.543491039268115,0.558619730551934,0.504106910039113,0.542185000256202,0.517087844604425,0.52113987707208,0.523852753231284,0.530304150693728,0.48247138925105,0.524151665951618,0.657247940424611,0.64248058500085,0.652139942294749,0.647664894861766,0.564537157757497,0.675886318011698,0.589842361028802,0.590178183398522,0.575100963525933,0.656114732724902,0.506649282920469,0.606196390585329,0.570418658554252,0.595780490695745,0.583587119628053,0.586082138200782,0.600434593654933,0.542250651890482,0
"GOBP_RESPONSE_TO_MONOSACCHARIDE",0.52448957415769,0.484281390896177,0.513069939139978,0.50379333013521,0.485997021664985,0.558933203631647,0.505130653448346,0.517972563518844,0.502521795498768,0.504518889422853,0.494931429967803,0.509042141670649,0.511529588815952,0.494889427273246,0.508891391903884,0.510361579837695,0.504155257722054,0.531210399988073,0.502794762522389,0.48465196714224,0.544332756881395,0.51394970496106,0.463380890618245,0.530851019057348,0.59706009511457,0.530851459109437,0.539637621349684,0.484352277640215,0.539342844790316,0.522132428747215,0.504326933299313,0.506124801844646,0.532378428165943,0.491698310752739,0.534969015708315,0.486915388723583,0.524087913187735,0.52772373540856,0.494175323361773,0.488320914184956,0.545894103426066,0.487552468983785,0.521045130961621,0.516737693780495,0.520083768796123,0.477391215889728,0.487774415141471,0.515172395157804,0.519793017725897,0.560887735985012,0.515427849279989,0.496716282708501,0.514933708027093,0.495167329830655,0.513849257818129,0.432771292693472,0.495492536017233,0.498515636258827,0.512939287258353,0.51522526994497,0.54054844669863,0.47771052505164,0.515614300510448,0.643869754586286,0.613601759431568,0.624598681756389,0.667426031239261,0.521030201964054,0.68534035304751,0.582498133081791,0.558762069462459,0.55352039901722,0.652399481193256,0.575875486381323,0.597355905977655,0.55291348417159,0.556872224187399,0.567008459160284,0.525075659316904,0.549502810203199,0.536167855598789,3.31023982713635e-321
"GOBP_NATURAL_KILLER_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",0.495129828844638,0.517736190887942,0.506950680102431,0.510020787804488,0.485036268434453,0.580036748811068,0.497542868108215,0.50656132665271,0.496277141808812,0.499021147206615,0.497160258114411,0.489980829180604,0.4954323884582,0.494212368157012,0.508109199717842,0.498152047464564,0.522809882948231,0.494290144162679,0.469653922961316,0.437418936446174,0.487948551664505,0.500305464552329,0.41642888024211,0.498613071940437,0.396022481625594,0.495845816602645,0.517627638250206,0.486852965452187,0.524481193255512,0.478216768100037,0.478173970359975,0.503867031752894,0.475535254422076,0.494337922376927,0.490142671854734,0.485802262639067,0.490456248519835,0.523616515348033,0.491295141314775,0.488561667641549,0.481069730096967,0.51372539361999,0.491911553394704,0.614044839725774,0.492871405401488,0.483278655171537,0.51606859778066,0.475383700821444,0.484209495244271,0.526949128116443,0.480827430243773,0.493010520247874,0.505440265167892,0.503792125568819,0.490975644905606,0.588629485516645,0.484531138788356,0.664296947937618,0.639499898532695,0.630432926080714,0.61835870367144,0.579021953211318,0.651318910594408,0.493938758904011,0.497622135754431,0.490311393302024,0.496931132469394,0.482799085911926,0.498368539789169,0.496069645875093,0.521472834702407,0.493404194742337,0.43199308257674,0.503458711629918,0.477120167474458,0.528078013162319,0.554376449318084,0.513137394056563,0.555447470817121,0.534947398760628,0.542869109381755,0
"GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",0.545929577639136,0.524801587301587,0.552394943019943,0.545882087138508,0.536088605967078,0.567111545138889,0.542913672202888,0.55845987974489,0.548194780136378,0.553475911170134,0.544576360133425,0.551564593993665,0.548287891103572,0.543468291404612,0.552496421174464,0.559076123349035,0.56184627914952,0.56542345146871,0.560019841269841,0.558810763888889,0.566128954475309,0.567716532949844,0.555150462962963,0.568417629465749,0.455729166666667,0.581649915690451,0.60245686026936,0.543327151725589,0.58080150462963,0.565627225783476,0.536799863387978,0.521797839506173,0.58347171900161,0.51797729110888,0.516333912037037,0.512302036199095,0.515266523042221,0.563187210648148,0.520215948254939,0.503113652868555,0.504735922146636,0.499135607126113,0.509434675294203,0.52796378968254,0.511137537465211,0.534637118736383,0.504822530864197,0.542851200810185,0.524206090856482,0.53833912037037,0.517797364672365,0.503058862433862,0.47606819058642,0.486483835530446,0.51068287037037,0.489872685185185,0.500923651544558,0.509220679012346,0.485603269085412,0.51634123513946,0.537297597659849,0.540927211934156,0.525740459169156,0.65315810488436,0.634762479871176,0.645985843695681,0.652063053972776,0.551669973544973,0.669504026322996,0.541048505892256,0.545597029320988,0.570432475158085,0.617534722222222,0.551070601851852,0.615375243664717,0.495788323045267,0.500236742424242,0.511350235849057,0.489221643518518,0.507137345679012,0.475811993634259,0
"GOBP_RESPONSE_TO_PURINE_CONTAINING_COMPOUND",0.543367098905678,0.537980386959979,0.537762237762238,0.534467684956922,0.520841063698207,0.562917439703154,0.529197842064807,0.520695309432713,0.534169811453184,0.529948691848033,0.526675808663386,0.530016599941412,0.530080206961341,0.558525571463577,0.536239136803047,0.530575694344843,0.527410155981585,0.52992770776022,0.558309037900875,0.614656771799629,0.546266233766234,0.546231238594026,0.501595547309833,0.529006518134205,0.417810760667904,0.556476020556349,0.580468881767583,0.538315904874346,0.487755102040816,0.509290709290709,0.549378022445938,0.524263038548753,0.544938291522142,0.585285110758433,0.623358070500928,0.601749510993209,0.606556431455489,0.567833951762523,0.596138181234605,0.602141947688166,0.617333686721442,0.617831896855405,0.61958503763015,0.602226345083488,0.607599172091327,0.605598603077595,0.622964337250052,0.612024582560297,0.612250695732839,0.611626468769326,0.592470386756101,0.585692198957505,0.559322820037106,0.585333794534763,0.566025974025974,0.591929499072356,0.589817792936945,0.593032722970611,0.607549884517815,0.609798666941524,0.604807133165342,0.641063698206555,0.600157735076338,0.682468747721399,0.676690597187492,0.68658231917644,0.702258059400917,0.616220514179698,0.685665588702293,0.640765727778715,0.626561533704391,0.672754423277071,0.619443413729128,0.655473098330241,0.624802265403769,0.631086373943517,0.653938269522685,0.654048377498512,0.69448051948052,0.618429189857761,0.625846474953618,0
"GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY",0.651680474356488,0.612854675548976,0.648256277401355,0.667999858045284,0.639435808865861,0.626262953367876,0.662001738990462,0.667970244877776,0.664045501767408,0.675340680210321,0.675055514433753,0.666392827924734,0.663199910348192,0.680946329064425,0.675548813744205,0.678465752716654,0.65764728459029,0.684411291763445,0.677399457192203,0.596632124352332,0.679652417962003,0.683182504835453,0.628290155440414,0.700004585262965,0.77720207253886,0.684813521164065,0.670136599152143,0.648916627414037,0.689313471502591,0.685631725787166,0.683360231037119,0.647207829591249,0.689772471277315,0.543367251388976,0.55213298791019,0.528281715236912,0.54534132037183,0.564766839378238,0.525523058013432,0.544405161028142,0.537770963307603,0.523470190857218,0.553292124958337,0.544744633604737,0.536778579771781,0.53785431270954,0.505699481865285,0.567956606217617,0.541037888601036,0.666407599309154,0.5273893981666,0.568091537132988,0.561917098445596,0.567796610169492,0.550141623488774,0.528238341968912,0.537617937869086,0.585767064654201,0.548567198900285,0.54208725132732,0.610126827004872,0.540126655152562,0.549342214379068,0.632909473493676,0.597889915146054,0.628503020893736,0.638937602409105,0.622131754256107,0.631406050970665,0.551460197833255,0.580008635578584,0.552811828636421,0.700310880829016,0.643264248704663,0.592623397872921,0.507714450201497,0.516062176165803,0.531029426141363,0.520531088082901,0.59153713298791,0.5389896373057,0
"GOBP_NEGATIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE",0.505450112216342,0.505798174191957,0.4837684336389,0.50215416282206,0.53013816925734,0.53384067357513,0.49331900447414,0.49578827424591,0.497098968304269,0.493089964346905,0.50160911402182,0.48675859012817,0.491593165368034,0.492990517157102,0.494286883010635,0.507490341503754,0.522203032047592,0.491254243344649,0.514310387367382,0.575906735751295,0.466860967184801,0.493546893309427,0.550155440414508,0.509000871199963,0.53160621761658,0.492633547981261,0.463447951012718,0.576289448893076,0.610945595854922,0.578138700677561,0.595311305529602,0.585780080598733,0.584050461815724,0.464016168300144,0.462227979274611,0.43828101188662,0.455765730583895,0.445919689119171,0.450115103321359,0.44909682007518,0.425007930633393,0.445307273562012,0.447434071650052,0.469985196150999,0.44652130941328,0.454861322767449,0.462061024755325,0.481169041450777,0.458994494818653,0.480742659758204,0.448840175368673,0.448106340981989,0.445790155440415,0.430122069026082,0.423626943005181,0.45660621761658,0.432938887254791,0.455272208455358,0.450787776250397,0.466948122561249,0.459072513082257,0.452331606217617,0.459395752754871,0.447107269724189,0.457955996095217,0.437457211799256,0.466197245471857,0.42139156180607,0.431578443297291,0.463118228921338,0.427849740932642,0.403450018956148,0.43119170984456,0.499740932642487,0.431060812653395,0.441105354058722,0.427154969382949,0.427373154756086,0.49009067357513,0.460794473229706,0.416709844559585,2.89506628837226e-161
"GOBP_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY",0.619846616332483,0.618075801749271,0.619865848437277,0.635387704272244,0.606947021232735,0.595616883116883,0.622034976918749,0.627892439510697,0.628850774518222,0.635902718307792,0.635674529552081,0.632166048237477,0.625927761805624,0.635061434522351,0.635775314910653,0.636585253008481,0.617673331959046,0.638065382892969,0.643546249668699,0.572448979591837,0.644828385899815,0.654494295117106,0.59317254174397,0.664606695453725,0.683116883116883,0.663243374608048,0.642368021588801,0.613623713948389,0.655890538033395,0.649322106464964,0.66135831381733,0.63661100803958,0.632088408485924,0.555357981089479,0.543945578231293,0.544690603514133,0.55103289327477,0.544526901669759,0.541637467568941,0.571713776419659,0.564916133429253,0.553765764073178,0.572125841298774,0.534428836469653,0.560517764646584,0.573644003055768,0.574891774891775,0.595384972170686,0.556896451762523,0.663017934446506,0.569242186385044,0.540485025178903,0.539996907854051,0.548863243294236,0.548274582560297,0.538404452690167,0.528747235297454,0.624914629883574,0.594078224982015,0.584372065324446,0.636707003018304,0.551061636775922,0.59270000166287,0.68805891550745,0.659374579871474,0.689769127211108,0.691269048411906,0.616326530612245,0.70223148913405,0.627846179794232,0.647186147186147,0.622544006516132,0.77239332096475,0.640630797773655,0.672512449956059,0.574541331684189,0.544577500421656,0.537543319214478,0.498191094619666,0.600371057513915,0.564540816326531,0
"GOBP_FOCAL_ADHESION_ASSEMBLY",0.51190324457621,0.525067850974587,0.496402949382224,0.5141173965505,0.515572826712723,0.539896373056995,0.510233259577972,0.517018897942511,0.510793275356258,0.513929773135438,0.516361471373862,0.521177052086174,0.511091774446598,0.478189461335419,0.518789200981729,0.514195728295841,0.526348109767799,0.505422547793461,0.532889217863311,0.526036269430052,0.514302677029361,0.533909446428824,0.540518134715026,0.514906689898666,0.474093264248705,0.538492608717244,0.512199717381065,0.508455016486105,0.513147668393782,0.501992825827023,0.513165718168691,0.494933793897524,0.520995719756702,0.524536487920594,0.470880829015544,0.523998311959299,0.511694990899518,0.563115284974093,0.524706809091465,0.514142029868942,0.515607486517923,0.513087820554863,0.521861648941005,0.537786824574389,0.529434843810836,0.583602560195063,0.588716177317214,0.54321567357513,0.542924222797928,0.538860103626943,0.581195695496214,0.472773254379472,0.431109671848014,0.473241415649425,0.489913644214162,0.533160621761658,0.475321854424508,0.493288278140722,0.465433012583272,0.496548966928932,0.501706493439538,0.491796200345423,0.496586016333517,0.624370432382288,0.625305999849816,0.620562653149024,0.616270315752181,0.54359733530718,0.645474222558494,0.541568535091851,0.551640759930915,0.547579931757867,0.637305699481865,0.520725388601036,0.639091900736297,0.539435808865861,0.550306170513424,0.505308436797341,0.427525906735751,0.521243523316062,0.504290803108808,2.97420466929826e-242
"GOBP_CALCIUM_ION_IMPORT",0.570868083455709,0.52973106340982,0.560322837783978,0.592682234367237,0.540932642487047,0.624514248704663,0.56752059278728,0.586681142906284,0.581688217498971,0.577523215797063,0.579062208348084,0.577633283337878,0.569329193529249,0.581552448919738,0.57611467139351,0.579715865775975,0.609595087315295,0.591522244059318,0.58134098198865,0.620466321243523,0.564227115716753,0.601815871581652,0.549430051813471,0.605057545050209,0.53160621761658,0.625433296363125,0.665567593028733,0.571119877531795,0.615997409326425,0.608987644479872,0.605359721396415,0.600115141047784,0.598693399414282,0.526755727573506,0.515958549222798,0.51672332544018,0.531827976485192,0.567972797927461,0.525214078596215,0.517632835517627,0.51616791794438,0.513753525283662,0.517115615752103,0.487083641746854,0.513905777351822,0.552712587625724,0.522049510650547,0.513212435233161,0.520292260362694,0.530224525043178,0.506400956556397,0.581205280039477,0.596416234887737,0.578932115570387,0.576200345423143,0.542875647668394,0.57306152001267,0.564556581812721,0.491276303267421,0.553380669097422,0.574584332224886,0.542890040299367,0.571326783119821,0.638746973776501,0.627295937523466,0.636003815865771,0.631451220052256,0.557364914877868,0.647095668163926,0.520748940178992,0.492616580310881,0.530152912928093,0.5339896373057,0.465284974093264,0.599590946277611,0.494645941278066,0.485421573245407,0.485599765372959,0.581541450777202,0.489464594127807,0.452525906735751,8.56744364721442e-253
"GOBP_REGULATION_OF_CALCIUM_ION_IMPORT",0.570868083455709,0.52973106340982,0.560322837783978,0.592682234367237,0.540932642487047,0.624514248704663,0.56752059278728,0.586681142906284,0.581688217498971,0.577523215797063,0.579062208348084,0.577633283337878,0.569329193529249,0.581552448919738,0.57611467139351,0.579715865775975,0.609595087315295,0.591522244059318,0.58134098198865,0.620466321243523,0.564227115716753,0.601815871581652,0.549430051813471,0.605057545050209,0.53160621761658,0.625433296363125,0.665567593028733,0.571119877531795,0.615997409326425,0.608987644479872,0.605359721396415,0.600115141047784,0.598693399414282,0.526755727573506,0.515958549222798,0.51672332544018,0.531827976485192,0.567972797927461,0.525214078596215,0.517632835517627,0.51616791794438,0.513753525283662,0.517115615752103,0.487083641746854,0.513905777351822,0.552712587625724,0.522049510650547,0.513212435233161,0.520292260362694,0.530224525043178,0.506400956556397,0.581205280039477,0.596416234887737,0.578932115570387,0.576200345423143,0.542875647668394,0.57306152001267,0.564556581812721,0.491276303267421,0.553380669097422,0.574584332224886,0.542890040299367,0.571326783119821,0.638746973776501,0.627295937523466,0.636003815865771,0.631451220052256,0.557364914877868,0.647095668163926,0.520748940178992,0.492616580310881,0.530152912928093,0.5339896373057,0.465284974093264,0.599590946277611,0.494645941278066,0.485421573245407,0.485599765372959,0.581541450777202,0.489464594127807,0.452525906735751,8.56744364721442e-253
