Cells,BACH2(+),BCL6(+),EGR1(+),FOSB(+),FOXO1(+),FOXP1(+),IKZF1(+),IRF4(+),IRF8(+),JUN(+),JUNB(+),MYC(+),PAX5(+),PRDM1(+),RUNX3(+),STAT1(+),STAT3(+),STAT4(+),STAT5A(+),TBX21(+)
162898,0.04044117647058824,0.0427807486631016,0.03241296518607443,0.03239556692242114,0.0196078431372549,0.0,0.016042780748663103,0.027611044417767107,0.025991792065663474,0.02040816326530612,0.0,0.012032085561497326,0.025210084033613446,0.029411764705882353,0.020086083213773313,0.09243697478991597,0.04411764705882353,0.0058823529411764705,0.09342560553633218,0.029411764705882353
167575,0.0,0.06417112299465241,0.024009603841536616,0.03580562659846547,0.021568627450980392,0.0,0.012477718360071301,0.013205282112845138,0.01094391244870041,0.008403361344537815,0.0,0.009358288770053475,0.02100840336134454,0.04341736694677871,0.020086083213773313,0.08823529411764706,0.042279411764705885,0.00196078431372549,0.12802768166089964,0.03235294117647059
169588,0.04044117647058824,0.06684491978609626,0.025210084033613446,0.027280477408354646,0.023529411764705882,0.023529411764705882,0.0,0.03481392557022809,0.019151846785225718,0.010804321728691477,0.0,0.012032085561497326,0.03361344537815126,0.018207282913165267,0.024390243902439025,0.09243697478991597,0.05330882352941176,0.00980392156862745,0.1314878892733564,0.0
171810,0.03676470588235294,0.09893048128342247,0.03721488595438175,0.057971014492753624,0.03137254901960784,0.01568627450980392,0.008912655971479501,0.021608643457382955,0.025991792065663474,0.01800720288115246,0.025991792065663474,0.009358288770053475,0.05042016806722689,0.05182072829131653,0.01721664275466284,0.08823529411764706,0.04779411764705882,0.021568627450980392,0.1245674740484429,0.05
174749,0.04044117647058824,0.040106951871657755,0.03721488595438175,0.03665814151747655,0.027450980392156862,0.0,0.035650623885918005,0.010804321728691477,0.027359781121751026,0.04561824729891957,0.024623803009575923,0.012032085561497326,0.004201680672268907,0.015406162464985995,0.014347202295552367,0.07983193277310924,0.027573529411764705,0.029411764705882353,0.17993079584775087,0.008823529411764706
175862,0.03308823529411765,0.08823529411764706,0.07923169267707082,0.09036658141517477,0.023529411764705882,0.023529411764705882,0.0,0.05162064825930372,0.058823529411764705,0.028811524609843937,0.019151846785225718,0.01871657754010695,0.07563025210084033,0.12745098039215685,0.027259684361549498,0.058823529411764705,0.10110294117647059,0.08235294117647059,0.04844290657439446,0.04411764705882353
181952,0.051470588235294115,0.034759358288770054,0.04201680672268908,0.0443307757885763,0.03529411764705882,0.041176470588235294,0.0053475935828877,0.04441776710684274,0.04514363885088919,0.03481392557022809,0.030095759233926128,0.014705882352941176,0.029411764705882353,0.011204481792717087,0.021520803443328552,0.10504201680672269,0.0661764705882353,0.0,0.14186851211072665,0.014705882352941176
183413,0.0,0.0855614973262032,0.03841536614645858,0.04774083546462063,0.03137254901960784,0.047058823529411764,0.012477718360071301,0.03841536614645858,0.03967168262653899,0.03361344537815126,0.03556771545827633,0.02406417112299465,0.02100840336134454,0.02661064425770308,0.01721664275466284,0.1092436974789916,0.04411764705882353,0.00196078431372549,0.1453287197231834,0.0
185894,0.11029411764705882,0.0427807486631016,0.04201680672268908,0.03580562659846547,0.03725490196078431,0.029411764705882353,0.0142602495543672,0.007202881152460984,0.03146374829001368,0.013205282112845138,0.015047879616963064,0.013368983957219251,0.008403361344537815,0.028011204481792718,0.010043041606886656,0.0546218487394958,0.02389705882352941,0.00784313725490196,0.09688581314878893,0.0
188151,0.0,0.06951871657754011,0.04801920768307323,0.057971014492753624,0.049019607843137254,0.03725490196078431,0.0196078431372549,0.05282112845138055,0.057455540355677154,0.022809123649459785,0.028727770177838577,0.0213903743315508,0.06302521008403361,0.049019607843137254,0.014347202295552367,0.10504201680672269,0.09191176470588236,0.011764705882352941,0.14186851211072665,0.0
188888,0.0661764705882353,0.0374331550802139,0.12004801920768307,0.08013640238704177,0.03529411764705882,0.023529411764705882,0.0017825311942959,0.01920768307322929,0.03967168262653899,0.010804321728691477,0.016415868673050615,0.01871657754010695,0.037815126050420166,0.11624649859943978,0.01721664275466284,0.0546218487394958,0.03308823529411765,0.047058823529411764,0.031141868512110725,0.0
