TF,target,importance
STAT5A,IER3,0.005054541003029055
PAX5,TNFSF10,0.005053577967270147
ZBTB16,LTA,0.0050509482570028925
TCF7,ADA,0.005049091509903993
TBX21,SLC7A7,0.005044939271825682
TBX21,SELL,0.005037439341767678
KLRG1,NAMPT,0.005016598422201232
STAT5A,CD69,0.005009641853980481
TCF4,FCGR3A,0.005007589459895772
PAX5,LAIR2,0.004991169964377655
ZBTB16,ADGRE1,0.004990081161203637
KLRG1,LAMP1,0.004985385898558407
ZBTB16,CD2,0.0049753667474300945
EGR3,FAS,0.004961772298251387
PAX5,CCL5,0.004959241276070678
TCF7,CD2,0.004958229124485266
ARG1,FOXP1,0.004922912824456804
STAT3,KLRB1,0.004915859459933758
BCL6,IL15,0.004901840972624782
ZBTB16,CD28,0.004879390715153968
STAT3,AURKB,0.004878848461925792
FOSL1,RGS1,0.004876535395115971
PAX5,TIAF1,0.004867039009462525
LEF1,FAM129C,0.0048669635174558214
KLRG1,IFNG,0.004844344114220159
POU2AF1,QPCT,0.004844078079996391
EGR3,ANXA5,0.0048433031080892626
FOSL1,BTG1,0.004826118169113139
PAX5,ICAM1,0.0048256182536851626
EBF1,CNOT2,0.004825590712824856
ZBTB16,TGFB1,0.004821930160638848
PAX5,EGR1,0.004805038916329593
BCL6,VEGFA,0.004801740671363104
FOSL1,SELL,0.004793620282519309
PAX5,FAS,0.0047910442907105645
PRDM1,CD44,0.00478515150716637
POU2AF1,CXCL8,0.004761939327594834
TBX21,IL23R,0.004761154217662657
IRF4,CCL2,0.004753112161060445
PAX5,FOXO1,0.004738735486721103
ARG1,DUSP2,0.004725667589948088
RORA,CCR1,0.004716823623453303
PRDM1,JUNB,0.004707850970725168
STAT6,ADA,0.004704630920979028
TCF7,FOXO1,0.00469621096043842
IRF8,CD200,0.004692375043727572
BCL6,CLEC4D,0.004655424791385443
BCL6,CD5,0.004654365480285171
POU2AF1,DUSP1,0.00464683133709242
EGR3,RPN2,0.00463531771060518
FOXO1,TNFSF14,0.004629639810062245
STAT1,S100A12,0.004627190381819236
PAX5,CSF3,0.004605297084462222
ZBTB16,CLEC10A,0.004602947024684508
STAT1,DUSP1,0.00460040132163996
ZBTB16,CD8A,0.004594237709766484
PAX5,ZBTB16,0.004589105007912309
STAT5A,CD3E,0.00458520104930159
ARG1,CD72,0.004576759411535998
ARG1,ARL4C,0.004573670005283504
POU2AF1,TNFSF13B,0.004569161820517517
ZBTB16,S100A12,0.004566401001836518
BACH2,THBS1,0.004560403148590716
STAT5A,CCL20,0.0045507348505259265
BACH2,TRIB2,0.004542015650353439
STAT1,FOSB,0.004519079509318993
FOSL1,DUSP1,0.004506947000361971
FOSL1,IL32,0.004496132555429369
ARG1,CCR7,0.004485245955903798
BACH2,RNASE6,0.004478421440652516
PAX5,NKG7,0.004469661794756033
EGR3,CD52,0.0044638180682398405
EGR3,GZMA,0.004453671114158132
POU2AF1,KLRF1,0.004452147008948573
POU2AF1,LAT,0.004451820861993582
TCF7,CXCL2,0.004424869440315413
FOSL1,CD6,0.0044038323088671965
TBX21,BCL6,0.004390438051907868
ZBTB16,HLA-DPA1,0.004360491171490362
EGR3,CXCR4,0.004358101683852262
PRDM1,CD160,0.004351727636371587
MYC,TGFBI,0.00435148654421016
EGR3,LIPA,0.0043486613264038755
BCL6,PTTG2,0.004323230123544429
BACH2,NCR3,0.004322126319097251
TBX21,CD2,0.004315159539438482
STAT4,LAMP3,0.004313695485724759
STAT6,ICOS,0.004306708900300057
ARG1,CD244,0.004306474049034263
STAT5A,CD79A,0.004300196346806142
ARG1,SELL,0.004286348471396226
BACH2,TREM1,0.004284400553385644
ATF6B,ITGB2,0.004282125815655829
POU2AF1,GAPDH,0.004276143793187871
BCL6,ZAP70,0.004263712656256095
ZBTB16,TNFSF8,0.004253859921476619
ZBTB16,C1QB,0.004252223973018882
STAT3,ADGRE1,0.004241642056098002
IKZF1,FASLG,0.004222009826814517
BACH2,KLRC4,0.0042198854854600355
BCL11B,CXCR2,0.0042163704030202375
FOXO1,IL1B,0.00421285964819605
ARG1,CTSG,0.0042081592657964954
TBX21,JUN,0.004207113326394584
BACH2,NKG7,0.004204762693989309
STAT5A,S100A10,0.004183766621835031
BACH2,IL1RN,0.004177051838092223
FOXP3,CASP5,0.004173143503273215
TCF4,CD5,0.004172654780731717
POU2AF1,CD36,0.004167182164377898
STAT5A,ITGAM,0.004163669987087762
STAT5A,TXK,0.0041627958994448384
TCF7,CD48,0.004160557212533964
ARG1,CLEC4D,0.004148798786826224
IRF4,CD33,0.0041417369243297066
TCF4,ALAS2,0.004135059256011711
LEF1,TOP2A,0.004132253135958805
STAT6,CXCL1,0.004128110885669427
STAT5A,VPREB3,0.00412170840293139
TBX21,CLEC4E,0.0040984907450520285
ZBTB16,IL23R,0.004064569622322848
STAT1,TNFRSF25,0.004058236771497837
BACH2,QPCT,0.004056046281470257
EGR3,CTSW,0.00404763973099174
TBX21,CD3G,0.004045035895426337
IRF4,KLRG1,0.004034071342581683
ARG1,IL4R,0.004032563084059165
PAX5,FCER1A,0.004025118839493703
TCF4,ITGAM,0.004022382898928933
TBX21,LAP3,0.004007453814667219
POU2AF1,FTH1,0.0039980162018229525
STAT5A,TIGIT,0.00399162712467668
ARG1,LAT2,0.003982249915474194
TCF4,CD69,0.003980747569534602
STAT1,GNLY,0.00397374839704049
ARG1,GIMAP2,0.003968138737249845
FOXP3,JUNB,0.003960904523995376
ARG1,MGST1,0.003955776368409733
BCL6,C1QB,0.003954187545533117
KLRG1,S100A9,0.0039523409296552
TCF4,LEF1,0.003942454936695355
IRF4,KLRF1,0.003933365845818751
PAX5,IL23R,0.003885972319230015
KLRG1,MS4A1,0.0038784870760222587
STAT3,CD74,0.0038758866967108113
PAX5,CD36,0.003872883343591023
PAX5,CSF2,0.0038667220437367017
BCL6,ANXA5,0.003862966813210922
IRF4,CD38,0.0038621899066465255
EGR3,CD69,0.0038559807521672982
PAX5,CD163,0.003852453972409846
PAX5,LAP3,0.003850225391055401
ZBTB16,IGKC,0.003846178942604144
STAT5A,IL7R,0.003837473874549152
PRDM1,ATF6B,0.003821095609376455
RORA,ADGRE1,0.0038141436649855977
BACH2,ICAM1,0.0038119299834337133
PRDM1,CXCR3,0.00380634821133989
STAT5A,BCL2,0.003799784369030603
XBP1,PDIA4,0.003791707491876927
TCF7,CD6,0.0037715111611259385
ARG1,CNOT2,0.003769195686979706
STAT1,KLRC1,0.003754604342520902
STAT3,CCL5,0.0037369432990976615
BCL11B,KLRB1,0.0037336900560479185
POU2AF1,CD28,0.00372659056275241
TBX21,BAX,0.003723932856019063
BCL6,MZB1,0.0037235625365972897
TCF4,ITGAX,0.003706304278272047
PAX5,DOCK8,0.003705708096487949
TBX21,LTA,0.0036906208946697956
EGR3,ITGAX,0.003687842736010982
ZBTB16,EGR3,0.0036866927215195777
TBX21,CD48,0.0036838589701566004
TCF4,CCR7,0.003679600325872236
RORA,FOSL1,0.003673097777474115
BACH2,IGHM-secreted,0.0036692950397731665
IRF4,ITGA4,0.003655704271691684
ARG1,TRDC,0.003646611895268937
XBP1,VSIG4,0.0036425741216591003
KLRG1,GNAI2,0.003640999603074926
ARG1,DPP4,0.003633972734300949
BACH2,TIGIT,0.003633674631298109
TBX21,CD3E,0.003633596465256896
EBF1,MYC,0.0036306462006794205
EGR1,EBF1,0.003628846386492957
BACH2,ITGB2,0.0036228812791074664
STAT1,CD69,0.003616437535020861
TCF7,NAMPT,0.0036086213189546854
IRF4,BPI,0.0036009719659711877
EGR3,IL7R,0.0035946048250217336
JUN,BLNK,0.0035812829113885175
BACH2,BCL2A1,0.003579557764190661
STAT4,CD22,0.0035723296270139173
TCF4,CD52,0.0035708834227029377
ARG1,KIR2DL1,0.0035686793952031245
TBX21,CD86,0.003557626373383063
STAT6,FOXP1,0.0035540330862038377
RORA,CD1C,0.0035534422484003484
ARG1,RPN2,0.0035509388281741976
RORA,ARG1,0.0035500765938430725
STAT5A,ITGB2,0.00354590199144763
TCF4,CNOT2,0.0034944822525938366
BAX,CD38,0.003494091449967522
ZBTB16,TRAC,0.0034823310780533172
IKZF1,NT5E,0.00348195418213857
PAX5,VNN2,0.0034652044982468413
IKZF1,CD34,0.003463012156319244
BACH2,FCN1,0.003460403721066882
STAT1,BACH2,0.0034599395190483004
TBX21,PTPRC,0.003437490640628441
BACH2,LYN,0.0034342311701909094
BACH2,ANXA5,0.003431861969865048
MYC,TGFB1,0.0034312684039577795
BCL6,TXK,0.00342847584309
PAX5,IL2RB,0.0034145718264601732
EGR3,CD24,0.003399783823245947
ZBTB16,VSIG4,0.0033982873548492774
POU2AF1,IFNG,0.003396161066601424
BCL6,CTLA4,0.0033630372703839506
FOXP3,THBS1,0.0033570506670061125
STAT5A,IRF4,0.003345878420731864
POU2AF1,KLRC3,0.0033396865302149567
TCF4,TRBC2,0.003338377602427189
ARG1,GIMAP5,0.003334166349307247
STAT6,FYB,0.0033266769354440883
ARG1,CD22,0.0033246163764878264
FOSL1,NKG7,0.0033142842563126714
TCF4,CD3E,0.003308719282959791
KLRG1,SNCA,0.0033077365134378985
FOSL1,RPN2,0.0032991593878576816
STAT5A,CSF3,0.0032982316283484683
ZBTB16,BACH2,0.003292221357769024
IKZF1,CD22,0.003281476911445772
STAT5A,IL32,0.003276632614280565
STAT1,RUNX3,0.003275057083312259
RORA,LGALS1,0.00326944359346693
POU2AF1,PIK3IP1,0.0032580611730492364
POU2AF1,IKZF1,0.003249153308996407
STAT1,PASK,0.003248491786221086
FOSL1,KLRB1,0.0032440035815485225
IKZF2,FOSB,0.0032264731608602428
RORA,GZMH,0.003224667160387431
TCF7,GNLY,0.0032157349813256636
RORA,ZAP70,0.003210305173070885
STAT6,RGS1,0.003209914989252861
STAT6,CXCL8,0.0032029945907436587
STAT6,S100A10,0.00320261039707866
STAT1,CD48,0.003187491981447496
STAT5A,IL1R2,0.0031754364195511323
POU2AF1,CCL5,0.0031634239524567127
BACH2,IL6,0.0031600073432385234
STAT5A,TCF7,0.003152114898296444
IKZF1,BPI,0.003151942075343919
PAX5,AQP9,0.0031405496261847324
FOXO1,FLT3,0.0031387377781911586
ZBTB16,IGHM-secreted,0.0031336607106574495
BAX,BLNK,0.003129649861180742
STAT5A,HAVCR2,0.003125894758643964
IRF4,KIR2DL1,0.003122314651571934
BACH2,CD247,0.0031057641239502906
STAT5A,RUNX3,0.0031054756698397573
TCF4,KLRB1,0.003074333702457424
BACH2,CLEC10A,0.0030676350878980946
TCF4,VNN2,0.0030605195783575652
TCF4,TNFSF10,0.0030590974603574624
STAT1,ITGAX,0.0030488731717904635
EGR3,CD160,0.003027732249053954
STAT5A,JCHAIN,0.003015530877290999
IRF4,BIN2,0.0030125383095420855
FOSL1,LAIR2,0.003010208468743059
EGR3,IKZF1,0.0030066694815045034
TCF4,TRIB2,0.0029931576948751207
TCF7,CD5,0.002989352991361857
POU2AF1,CD6,0.002986802071068862
TCF4,GIMAP5,0.002979580279980449
EGR3,CD44,0.0029755609708659596
MYC,NKG7,0.002967810461821487
STAT6,CCR7,0.002966735840070739
XBP1,NCR3,0.002952495920830671
PAX5,KCNE3,0.0029501423624985422
STAT1,LYN,0.0029491682423917836
STAT5A,GIMAP5,0.002948774723606152
TCF7,GNAI2,0.0029395910524308328
ARG1,TCF7,0.002937365930207654
ZBTB16,SELL,0.0029368041516616384
EGR3,TXK,0.0029313157560516214
STAT4,TOP2A,0.0029252813634110275
FOSL1,GAPDH,0.0029170234069116055
KLRG1,FTH1,0.0028909584403188616
POU2AF1,TLR2,0.0028889806345805554
STAT1,CLEC4E,0.002884422303584908
STAT3,CD1C,0.0028782923949560377
IRF4,CCR1,0.0028695188863596126
JUNB,BLNK,0.002858468089094438
STAT5A,ENTPD1,0.0028547293657189706
BACH2,ICOS,0.0028270934253392986
TBX21,GNAI2,0.0028250691398874987
IRF4,TRAC,0.002809328692607062
POU2AF1,BAX,0.002806216504681197
IRF4,CD14,0.0028040869533806204
PRDM1,DOCK8,0.0028025679931882167
IRF4,VPREB3,0.0027962642468947084
TBX21,TXK,0.0027893359273242243
KLRG1,FOXP1,0.0027868743683552607
STAT1,CD5,0.0027792207263752544
EGR3,CCL5,0.0027772425018681426
STAT1,TRAC,0.0027708143831927934
STAT1,IFITM2,0.0027640414455756723
ARG1,KLRC4,0.002744405859378188
EGR3,PIK3IP1,0.0027373065052394346
STAT1,CTSW,0.0027201175459758337
BCL6,TIAF1,0.002715017539135621
IRF4,LGALS9,0.0027143545082162477
EGR3,BAX,0.002709199963716402
BCL6,CD33,0.0027056103216440354
FOSL1,IGHM-membrane,0.002693663750203902
FOXO1,IGKC,0.0026887754280082807
TBX21,CXCR4,0.002687046778384844
BCL11B,BLNK,0.002672540376630199
ARG1,CD160,0.0026621223900818508
POU2AF1,CD3E,0.002647889377660312
BACH2,IRF8,0.0026408216663500045
XBP1,F13A1,0.0026400640431445866
KLRG1,TSPAN32,0.0026398760822783592
PAX5,KLRK1,0.0026346264317382885
IRF4,CXCR2,0.0025981877583395973
TCF4,LCK,0.0025887852389297754
XBP1,CD9,0.0025787635452089817
STAT3,CD72,0.002575454735668095
BACH2,TLR2,0.0025540088647659815
TCF4,VEGFA,0.002550622406426572
ARG1,VSIG4,0.002539637019154453
STAT5A,NAMPT,0.0025287093410795492
PRDM1,PIK3IP1,0.0025258538077251895
ARG1,IRF4,0.0025234098785006823
FOSL1,FCER1A,0.002521600519399722
STAT6,ARL4C,0.0025168273857766937
POU2AF1,KLRB1,0.0025070093683174405
BCL6,RPN2,0.0024919922883287985
ARG1,CTSD,0.002488543666959801
BACH2,CSF2,0.002487224490972546
IKZF2,FYB,0.0024823202196540255
EGR3,LAP3,0.002471702064998594
ARG1,LGALS9,0.0024660782246888604
ZBTB16,BAX,0.0024513320043669886
EGR3,LAIR2,0.00244980678468799
ARG1,CD3G,0.0024379585479612797
IRF4,IFITM2,0.002430094285732803
STAT5A,KLRK1,0.0024268091920270174
STAT3,IGHM-secreted,0.002420819153048567
ARG1,TXK,0.00241418337564047
FOXO1,GZMH,0.0024094162117765145
IKZF2,CD3E,0.002399653632920863
TBX21,RNASE6,0.002399510576697133
STAT6,PASK,0.002392462807707365
RORA,IL15RA,0.0023782347376914738
STAT5A,IL3RA,0.0023764826040315336
PRDM1,IFITM2,0.002371893984917487
ARG1,CASP5,0.002367006178407793
ATF6B,CNOT2,0.002364394482303521
XBP1,TIGIT,0.002361399053375727
ZBTB16,CD4,0.0023601658739731512
STAT6,DUSP1,0.00235912962866946
TCF4,CD3G,0.002349032720349058
PRDM1,CD3E,0.002344872594436188
PRDM1,ITGA4,0.002338218451302116
PRDM1,KIAA0101,0.0023374698113041584
KLRG1,BCL11B,0.0023269068961882335
EGR3,BIN2,0.002324861068072811
PRDM1,CPA3,0.002324396566267099
FOXO1,TGFB1,0.002321067152462997
KLRG1,TLR2,0.002314696713491455
BACH2,KCNE3,0.0023138521415552245
TBX21,FOSL1,0.002305727812324084
TCF7,FCN1,0.002303160646504505
IRF8,STAT5A,0.0023028545209037915
FOXO1,CXCR5,0.0022886972538025702
TCF4,IL7R,0.002270520630533478
STAT5A,CD48,0.00226987887468068
PAX5,ITGAM,0.002264909399563224
BCL6,MS4A1,0.0022641326732721657
EGR3,TNFSF10,0.0022633180504329662
KLRG1,CD3D,0.0022551585596648147
FOSL1,DPP4,0.0022547198257721465
IKZF2,ITGA4,0.002251676514462945
TBX21,JUNB,0.0022514618851855336
ARG1,CTSW,0.0022338082140556524
ATF6B,HLA-DRA,0.0022326305689603096
PRDM1,TCF4,0.0022280966094816767
KLRG1,FYB,0.0022267143989693206
TBX21,CD79A,0.0022153921353203127
BCL6,F13A1,0.0022153027975345485
TBX21,BCL2A1,0.0022143305977938357
TCF4,CD2,0.0022119003435237413
POU2AF1,FAS,0.00220442726071421
STAT5A,CST7,0.002204006849348733
POU2AF1,JUNB,0.002202906995714439
STAT1,ITGA4,0.0022004910540570693
STAT1,CD163,0.0021954658073841866
TBX21,FOXO1,0.0021952572351446437
STAT4,FASLG,0.0021897123171587926
STAT5A,CSF2,0.002188155379410596
IKZF1,CD74,0.0021879535329847556
BAX,DUSP4,0.0021841632193045912
FOXP3,HAVCR2,0.0021838466810885832
KLRG1,TRAT1,0.0021749883894153894
ZBTB16,STAT6,0.002172704769987969
ARG1,FASLG,0.0021724966788964177
STAT3,TGFBI,0.0021680331497763512
FOSL1,JUNB,0.002163647873031142
STAT5A,IFNGR1,0.0021633437990538477
STAT6,IL23R,0.002154241433241785
STAT1,PRF1,0.0021454005121904736
ZBTB16,TRAT1,0.002142370471769497
TCF4,CXCL1,0.002138661013763634
EGR3,IFITM2,0.002125079868469442
TBX21,IL1R2,0.0021063905334303156
XBP1,NT5E,0.0021058183812079946
BACH2,TNFSF14,0.0021031246359190835
IKZF2,CD69,0.0021008067178478187
XBP1,TCF7,0.0020693110733682367
POU2AF1,JUN,0.002068842640085718
RORA,KIAA0101,0.002056679422820385
STAT4,BTLA,0.0020461389542731525
TCF4,FYB,0.0020399227333328974
POU2AF1,DOCK8,0.0020334411803480494
ARG1,PSEN1,0.002029201274052418
TBX21,MYC,0.002028024422418461
TCF4,IFITM2,0.0020230609749085186
FOXP1,TGFB1,0.002018415128055767
TCF4,TXK,0.002013989407962531
PAX5,KLRC1,0.0020110848407503706
IRF4,KLRB1,0.002004792909112269
TCF4,PTPRC,0.0020045152755369315
POU2AF1,CTSW,0.0020024496218603418
STAT4,CTSG,0.0020020476877865632
FOXO1,TMEM97,0.0020014788148025185
FOSL1,NCR3,0.0019961115175541793
POU2AF1,FOXP3,0.0019912770540154983
EGR3,ADA,0.0019766737004800064
BCL6,CD3D,0.0019727360306236222
IRF4,FYB,0.001969452230828254
TCF4,JUNB,0.0019642162666315185
EGR3,TRAC,0.0019583406921446825
KLRG1,TYMS,0.0019560024443215822
KLRG1,IL1B,0.0019544458501932842
STAT5A,GIMAP2,0.0019465312766983097
TCF4,FYN,0.001941344177325623
PRDM1,BTLA,0.0019411785748234141
PAX5,FTH1,0.0019387316445101473
ZBTB16,CD33,0.0019342956799473952
ARG1,ZAP70,0.001933662317222978
POU2AF1,IL2RB,0.0019326647116789716
BACH2,KIR2DL1,0.0019316533697377616
STAT1,FOXP3,0.0019075740300630794
STAT6,ITGAM,0.0019049245908508304
EGR3,DUSP2,0.0019007809670239717
TCF7,HLA-A,0.0018940355206804188
STAT6,CD5,0.0018908962925269029
POU2AF1,CD8B,0.0018908576162152994
EGR3,TRIB2,0.0018860965303695177
IKZF1,FOSL1,0.00187624853848001
EGR3,TCL1A,0.0018733791649447743
ARG1,ICOS,0.001871317778353952
PAX5,GIMAP2,0.0018696961047584713
PAX5,SELL,0.0018684136161676967
BACH2,IL2RB,0.001866010111944808
FOSL1,EGR1,0.0018553997271574072
STAT5A,CCL5,0.0018526227521310397
KLRG1,IL15,0.0018516563726071792
EGR3,ITGAM,0.0018492632818936229
TCF7,SLC25A37,0.0018396508312767167
ZBTB16,CD34,0.0018277054938192255
KLRG1,CD52,0.0018182912087372318
TBX21,TOP2A,0.0018103432046222918
EGR3,ITGAE,0.001807138438319284
IKZF2,CD37,0.0017920272721522314
TCF7,ALAS2,0.001782066160778595
STAT6,PIK3IP1,0.0017768394416302622
BACH2,LGALS3,0.0017721413542656883
STAT5A,GZMB,0.0017636114273647957
IRF8,BTLA,0.0017580440405133672
PAX5,C1QB,0.0017525243185184686
TCF7,IRF8,0.0017447262243748185
TCF7,CD8B,0.0017352625898354875
KLRG1,THBS1,0.0017311611321275168
PAX5,TARP-refseq,0.0017269697013913364
EGR3,LAMP1,0.0017231941854305441
FOSL1,CD3E,0.0017226443049823065
POU2AF1,FOXO1,0.00171809776280794
TBX21,DPP4,0.0017174931512540126
KLRG1,DUSP1,0.0017147348617403914
KLRG1,TRBC2,0.0017091805539795725
STAT5A,GNLY,0.0017030900769238679
IKZF1,CD37,0.0017027563235886942
STAT4,MS4A1,0.0017021850517733414
POU2AF1,MCM2,0.0016976764297942288
STAT1,ARL4C,0.0016971016549291115
IKZF2,SELL,0.0016918064906585348
KLRG1,LGALS9,0.0016890665222449588
EGR3,SELL,0.001688478962110464
BCL6,AURKB,0.0016859683308098842
TCF7,S100A10,0.0016856599992110255
ARG1,FOXP3,0.001679233501154778
RORA,IL3RA,0.0016627399264788683
STAT1,LGALS3,0.0016578604535772415
IRF4,TIGIT,0.001648783708360379
PAX5,TRBC2,0.001615050213795142
TCF4,CXCL8,0.0016132172507105518
BACH2,CXCL2,0.0016104842773497193
TCF7,YBX3,0.001607684493089025
TCF7,EGR1,0.0016048773125619349
EGR3,CD36,0.0016011106561284866
PAX5,CD6,0.0015953955243877772
STAT1,NKG7,0.0015946168923743345
FOSL1,TNFSF8,0.001573407911137156
BACH2,CTSW,0.0015712222626794224
PAX5,PTTG2,0.0015711667109678071
FOSL1,CBLB,0.0015685671036533902
ARG1,LTA,0.0015672250137962807
FOXP1,ATF6B,0.001562004587255636
PAX5,XBP1,0.0015614615562147805
TCF4,DOCK8,0.0015605531116152111
FOXP3,TRBC2,0.001556889742107472
EGR3,IL18RAP,0.0015444098215061741
PAX5,TLR8,0.0015439231616620976
ARG1,CD27,0.0015394228905511616
PRDM1,CD34,0.0015336377020898015
TCF7,BIRC3,0.00153208552062385
IKZF1,FCER1G,0.0015277118813061521
ZBTB16,NINJ2,0.0015222179881346622
STAT6,CD3D,0.0015208426929001222
BACH2,IKZF2,0.0015157046312208042
TCF7,TNFSF13B,0.0015080960652032898
STAT6,HAVCR2,0.0014986250516157902
STAT1,KLRF1,0.0014916676757224996
STAT1,MS4A1,0.0014865890856590475
IKZF1,BTLA,0.00148591122046122
KLRG1,CD7,0.0014799321373928657
BACH2,C1QB,0.001477746681914969
TBX21,GIMAP2,0.0014767276711792456
EGR3,ENTPD1,0.001471158975728212
TCF7,IFNGR1,0.0014704885986928965
ARG1,POU2AF1,0.0014615769367732692
STAT5A,SELL,0.0014571495029979484
XBP1,TGFB1,0.001455037707874617
RORA,IGHD-membrane,0.0014487097465902849
PAX5,BPI,0.0014431092577391234
PAX5,STAT1,0.0014422076161041191
STAT6,S100A12,0.0014406351448262341
PRDM1,CTSG,0.00143722539805298
EGR3,PASK,0.001436269506596893
KLRG1,RORA,0.001435466616169656
IRF4,IL18RAP,0.001428676830878764
EGR3,S100A9,0.0014277782969343961
POU2AF1,IL7R,0.0014244390567768465
BCL11B,FLT3,0.0014113821914435863
FOSL1,HLA-A,0.0014069340678971268
POU2AF1,CHI3L2,0.0014037669199592094
STAT6,IL6,0.0014005160177408679
STAT3,FLT3,0.0013947889884384256
XBP1,CD22,0.0013923246274037085
ARG1,IGLC3,0.0013826395419206685
TCF4,THBS1,0.0013815435447537621
EGR3,STAT3,0.001363121980334382
TBX21,TNFRSF25,0.001362392289314691
IKZF1,CXCR3,0.0013605176181301576
EBF1,IL32,0.0013585223969784061
EGR3,KIR2DL1,0.001355999948016992
STAT5A,CD52,0.0013524810871339188
EGR3,XBP1,0.001346341250376175
TBX21,FYB,0.0013421663901990305
BACH2,IL15RA,0.0013343386246290397
POU2AF1,ARG1,0.0013303392407094045
TCF4,TRAT1,0.0013290327475023876
TCF7,THBS1,0.001326428617500455
STAT6,CD69,0.0013225902886171276
STAT1,CCL5,0.0013170797557269442
STAT6,PCNA,0.0013104377771999708
STAT6,CCL20,0.0013087943793638327
BCL11B,MZB1,0.0013069371646633285
BACH2,DUSP4,0.001301782221461001
TCF7,DUSP2,0.0013015578467730695
FOSL1,BIN2,0.0012961968914523734
ARG1,TGFB1,0.0012892500435495037
EGR3,PTPRC,0.001288458676532945
ARG1,TCF4,0.001287169787782868
IKZF2,CD52,0.0012827188488180753
BACH2,LGALS9,0.00128199898518822
BACH2,DUSP2,0.0012791103844027115
ARG1,PASK,0.0012762848541709316
TBX21,EGR1,0.0012703808030613132
RORA,CD9,0.0012669368426659602
ATF6B,BTG1,0.0012661000720073487
BCL6,GAB2,0.0012620368478025994
RORA,CD36,0.0012605040382365307
EGR3,KLRC1,0.0012581172696075709
BCL6,BTLA,0.0012578203680851283
BACH2,FCER1G,0.0012573155222435194
EBF1,IRF4,0.001256154592891916
FOSL1,CD2,0.001247854737822108
STAT1,JCHAIN,0.0012477054221410586
EGR3,BCL11B,0.0012451331442774295
EGR3,KLRF1,0.0012416470320828225
POU2AF1,IL23R,0.0012411099716445665
BACH2,PTTG2,0.001235575523780866
BACH2,THBD,0.0012275782122250778
FOSL1,TRAC,0.0012267124365377593
FOXP3,RGS1,0.0012243127092182796
BACH2,KLRK1,0.0012144277792912575
POU2AF1,CD7,0.0012140440998247807
TCF4,NAMPT,0.0012128849832362904
FOXO1,TOP2A,0.0012074644703593987
BACH2,IL18R1,0.0012060404683267216
POU2AF1,HAVCR2,0.0012012522914876822
STAT3,TNFSF14,0.0012008636507730278
BACH2,MZB1,0.001197876573021379
STAT1,KCNE3,0.0011964498330507018
TBX21,CD37,0.0011883357109476517
TCF4,TMEM97,0.0011797008797731576
FOSL1,IL2RB,0.0011768157587414036
PAX5,IL18R1,0.0011689803553067621
KLRG1,IGHD-membrane,0.001162098078114241
IKZF1,IGHM-membrane,0.0011594473258867025
ARG1,FLT3,0.0011578226075832348
BCL6,FAM65B,0.0011505005362492874
ARG1,STAT6,0.0011404924792784074
TCF4,IL1R2,0.0011359844892228725
PAX5,FOXP3,0.001132323047431866
STAT4,CXCR2,0.0011297044927600906
TBX21,KCNE3,0.0011260367092557184
STAT5A,CD1C,0.0011260089335155639
TCF7,FTH1,0.001119980341022328
BCL6,CLEC10A,0.0011198301356270376
RORA,CXCR5,0.0011175746359739253
TCF4,IL23R,0.0011158713129706616
XBP1,IGHM-secreted,0.001115663106795955
STAT3,CXCR3,0.0011136761171603817
BACH2,CD36,0.0011128549247554397
ARG1,HLA-DRA,0.0011120849082453153
RORA,HMMR,0.001111552665463281
PAX5,GIMAP5,0.0011109136886519198
EGR3,IL2RB,0.0011107078370847152
PRDM1,TOP2A,0.0011104259628678238
XBP1,CXCR5,0.0011024572522700144
PRDM1,FYB,0.0010990563884761887
ARG1,IFITM2,0.0010980998983441252
STAT1,CLEC10A,0.0010973535706445738
STAT6,CBLB,0.001097218004039338
FOSL1,IGHM-secreted,0.0010953919923688863
ARG1,FAM129C,0.0010946218192888148
KLRG1,IRF8,0.0010918069933217203
IRF8,TMEM97,0.0010861337602979717
EGR3,CD3E,0.0010857752510708277
STAT5A,LTA,0.001081758416926998
RORA,IGHG1-secreted,0.001076881582988198
IKZF1,BLNK,0.00107185867186788
IRF4,VSIG4,0.00106813390590193
RORA,MZB1,0.0010633630257797977
STAT4,CD9,0.0010631268584975618
EBF1,S100A10,0.0010567974036124036
TCF7,IGBP1,0.0010566371355233176
KLRG1,BCL2,0.0010565433006373603
KLRG1,IGHM-secreted,0.0010509206678739277
PAX5,LAT,0.0010445253046309265
POU2AF1,BCL2,0.0010421370785887746
TBX21,LCK,0.001039819368374323
POU2AF1,PTPRC,0.0010384825368749493
BCL6,TGFB1,0.001036740269950537
